PageValues,Month,VisitorType,ExitRates,ProductRelated_Duration,Administrative,ProductRelated,SpecialDay,Administrative_Duration,Informational_Duration,TrafficType,Informational,OperatingSystems,Weekend,Browser,Region,Revenue
0.0,9,0,0.007142857,428.3,8,24,0.0,217.4,67.4,5,2,2,0,4,4,0
0.0,7,2,0.018181818,163.9,2,10,0.0,22.2,0.0,2,0,2,0,2,1,0
0.0,4,2,0.05,44.4,0,4,0.0,0.0,0.0,3,0,2,0,10,1,0
10.15064372,0,2,0.013527508,4948.398759,18,168,0.0,608.14,733.8,1,6,2,1,2,3,0
0.0,3,2,0.0265,3296.55,3,59,0.0,444.7,0.0,13,0,2,0,2,4,0
3.104019139,3,2,0.007729114,7263.957157,8,161,0.0,376.3333333,69.4,3,3,1,0,1,3,0
0.0,8,2,0.027272727,107.2,1,10,0.0,81.6,0.0,20,0,2,0,2,3,0
8.611221424,4,2,0.048115942,792.7333333,2,18,0.0,31.1,31.2,20,3,2,0,5,3,0
0.0,7,2,0.009511278,1555.601212,0,28,0.0,0.0,0.0,2,0,3,0,2,2,0
5.866248908,4,2,0.00912201,3173.210417,9,107,0.0,294.6587879,97.64,2,2,1,0,1,1,0
0.0,9,0,0.015384615,119.2,2,11,0.0,23.2,0.0,2,0,2,1,2,2,0
0.0,3,2,0.030769231,2021.4,0,26,0.0,0.0,0.0,4,0,3,0,3,1,0
0.0,9,0,0.04,12.0,3,2,0.0,47.2,0.0,2,0,2,0,5,4,0
0.0,0,2,0.15,65.4,0,8,0.0,0.0,0.0,3,0,1,0,1,1,0
0.0,9,2,0.006451613,493.58,0,31,0.0,0.0,0.0,2,0,2,1,2,3,0
87.25396293,7,0,0.008695652,1048.663333,16,37,0.0,314.505,0.0,2,0,1,0,1,3,1
45.71146255,0,2,0.009090909,1023.506667,0,55,0.0,0.0,0.0,4,0,2,0,2,1,1
50.36347405,3,2,0.033333333,44.8,0,5,0.0,0.0,0.0,1,0,4,0,1,3,1
0.139200623,3,2,0.014078014,5496.25,0,93,0.0,0.0,17.2,1,2,2,0,2,1,1
104.2012273,9,2,0.010526316,526.8,0,20,0.0,0.0,0.0,2,0,2,0,2,1,1
0.0,9,2,0.067397661,307.4435055,2,14,0.0,140.1666667,244.3,1,4,3,0,2,1,0
12.12586885,0,2,0.011878788,1558.62,10,50,0.0,515.6133333,85.14,4,3,3,1,2,4,1
0.0,3,2,0.015,469.1,0,30,0.0,0.0,0.0,4,0,2,0,4,4,0
0.0,8,0,0.011111111,357.4,2,16,0.0,20.2,0.0,2,0,2,1,2,2,0
0.0,8,2,0.013636364,2197.0,1,42,0.0,19.2,0.0,1,0,2,0,2,1,0
29.65880372,8,2,0.062962963,146.4,1,6,0.0,47.4,0.0,2,0,2,0,2,1,0
0.0,7,2,0.013333333,150.4,0,15,0.0,0.0,0.0,20,0,2,0,2,7,0
0.0,9,0,0.013719827,1062.704762,7,34,0.0,168.7,0.0,2,0,2,0,2,3,0
18.30205576,9,2,0.039365079,566.4866667,0,16,0.0,0.0,0.0,1,0,3,0,2,2,1
0.0,7,2,0.011842105,1017.576667,5,33,0.0,178.92,6.0,3,1,3,0,2,1,0
0.0,8,2,0.057142857,690.3133333,0,16,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,9,2,0.025,487.6,2,4,0.0,26.2,0.0,4,0,2,0,2,1,0
0.0,3,2,0.2,0.0,0,1,0.0,0.0,0.0,4,0,3,1,2,1,0
0.0,9,0,0.025,9.0,7,2,0.0,46.3,0.0,2,0,2,0,4,1,0
0.0,9,2,0.066666667,24.0,0,3,0.0,0.0,0.0,3,0,2,0,2,3,0
0.0,0,2,0.041304348,447.1666667,5,18,0.0,209.2,0.0,1,0,1,0,1,1,0
0.0,7,0,0.003174603,1190.941667,0,22,0.0,0.0,0.0,6,0,3,1,2,2,0
2.812474051,0,2,0.022413793,600.5733333,2,26,0.0,55.4,96.8,2,2,2,0,2,1,0
0.0,8,2,0.1,34.2,0,3,0.0,0.0,0.0,13,0,3,0,2,5,0
0.0,8,2,0.048148148,527.8333333,0,28,0.0,0.0,0.0,13,0,2,0,2,2,0
7.806338478,9,2,0.026377261,1933.559259,7,72,0.0,103.6,0.0,2,0,2,0,2,6,0
0.0,7,0,0.007407407,1165.944762,2,27,0.0,182.4,0.0,11,0,2,1,4,6,0
0.0,8,2,0.043198653,280.65,15,21,0.0,190.55,6.0,3,2,1,0,1,7,0
5.721365099,7,2,0.037389344,2982.063248,5,44,0.0,161.1076923,108.3,1,5,1,0,1,4,1
0.0,8,0,0.0,7.0,2,1,0.0,33.2,0.0,2,0,2,1,5,3,0
0.0,3,2,0.155555556,152.0,0,9,0.0,0.0,0.0,1,0,2,1,2,7,0
0.384720286,9,2,0.001928521,1784.755219,8,67,0.0,308.5859649,0.0,2,0,3,0,2,1,0
113.9293434,9,2,0.016666667,45.7,4,2,0.0,1660.3,0.0,2,0,2,0,10,1,1
3.586636448,9,2,0.008695652,1805.083333,2,22,0.0,36.2,0.0,2,0,2,1,2,1,1
1.483746347,0,2,0.020570175,1293.652222,13,29,0.0,913.5222222,141.88,2,3,2,1,2,4,0
0.0,7,0,0.01,616.5,0,20,0.0,0.0,0.0,3,0,3,0,3,1,0
0.0,0,0,0.007142857,111.8,6,3,0.0,180.0666667,0.0,5,0,2,1,2,9,0
18.74860165,9,2,0.017041847,3107.173333,1,77,0.0,20.2,0.0,1,0,2,0,2,7,1
0.0,7,2,0.015384615,478.26,0,15,0.0,0.0,0.0,20,0,2,0,2,8,0
0.0,3,2,0.033333333,598.6,0,15,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,4,2,0.048583043,747.9077778,0,41,0.0,0.0,0.0,3,0,1,0,1,7,0
0.0,9,2,0.016226074,2810.797158,5,140,0.0,74.4,0.0,4,0,2,1,2,3,0
0.0,3,2,0.128275862,453.9,0,29,0.0,0.0,0.0,3,0,1,0,1,1,0
0.0,3,0,0.05,4.0,3,1,0.0,94.6,0.0,2,0,2,0,2,1,0
0.0,4,2,0.045751634,526.3761905,0,17,0.0,0.0,105.1333333,13,1,3,0,2,6,0
27.83116147,9,2,0.0375,864.9983333,2,17,0.0,73.95833333,0.0,1,0,3,0,2,4,1
0.0,8,2,0.1,252.8,0,2,0.0,0.0,0.0,13,0,2,1,5,9,0
0.0,0,2,0.064444444,269.4,0,15,0.0,0.0,0.0,1,0,2,0,2,3,0
0.0,7,2,0.011111111,817.4333333,9,34,0.0,177.2,0.0,2,0,2,0,2,3,0
0.0,0,2,0.034416667,589.5,0,40,0.0,0.0,0.0,1,0,3,1,2,1,0
18.08644865,3,2,0.042708333,812.1357143,4,22,0.0,94.86666667,0.0,4,0,3,0,2,2,1
0.0,7,2,0.01,1795.925,2,35,0.0,33.4,0.0,3,0,2,0,2,1,0
0.0,3,0,0.004166667,890.1952381,2,23,0.0,143.8,94.8,1,2,2,0,2,2,0
18.50321705,3,2,0.022666667,443.4990476,7,42,0.0,327.2357143,260.0,1,4,2,0,4,6,1
0.0,9,2,0.075,60.6,2,4,0.0,16.2,0.0,3,0,2,0,4,1,1
0.0,8,2,0.0,748.2333333,0,13,0.0,0.0,0.0,2,0,1,0,1,1,0
0.0,4,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,1,2,1,0
0.0,9,2,0.008695652,423.5,5,21,0.0,57.4,0.0,2,0,2,0,2,1,0
3.801048407,9,2,0.007866316,1720.444748,7,57,0.0,186.6666667,790.0066667,2,7,3,1,2,6,0
44.35972562,4,2,0.008,203.0677778,3,24,0.0,54.8,28.2,4,1,2,0,2,1,1
0.0,7,2,0.02,396.0,1,9,0.0,27.2,0.0,2,0,2,0,4,1,0
3.459384236,9,2,0.012547206,9661.585763,19,429,0.0,341.8166667,51.4,1,1,2,0,2,9,0
0.0,7,2,0.005,639.4933333,4,39,0.0,80.6,0.0,20,0,1,0,2,1,0
0.0,8,2,0.036336088,934.8704274,0,65,0.0,0.0,0.0,2,1,1,1,1,3,0
0.0,3,2,0.022012579,3371.05,0,54,0.0,0.0,0.0,3,0,2,0,4,1,0
0.0,7,2,0.00625,279.8333333,3,13,0.0,240.8,4.0,2,1,3,0,2,2,0
113.3238614,8,2,0.05,58.6,1,3,0.0,0.0,0.0,2,0,2,1,2,9,1
1.298232174,0,2,0.001587302,3908.754762,3,63,0.0,16.0,0.0,4,0,4,0,1,6,0
9.550627398,9,2,0.036803966,868.1636364,0,44,0.0,0.0,105.8,2,1,2,0,6,4,0
0.0,0,2,0.011764706,176.1,1,16,0.0,52.4,0.0,5,0,1,1,1,1,0
10.79250883,3,2,0.037698413,699.2671429,1,22,0.0,8.0,0.0,1,0,3,0,2,1,1
0.150650498,0,2,0.022771363,23342.08205,20,686,0.0,199.4562728,299.0333333,1,7,2,0,2,1,0
35.22837227,8,2,0.010419753,1581.48831,3,27,0.0,666.2,173.54,20,5,3,0,6,3,0
0.0,8,2,0.075925926,246.3933333,3,16,0.0,5.0,0.0,4,0,3,1,2,1,0
37.5474164,7,2,0.012860238,789.1266667,6,28,0.0,446.3833333,0.0,2,0,2,0,2,1,0
0.0,3,0,0.004444444,203.98,3,11,0.0,106.6,0.0,3,0,2,0,2,1,0
2.045137389,8,2,0.031851593,5944.387373,12,136,0.0,221.7279167,144.2,1,4,2,0,5,1,0
0.0,3,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,4,0
0.0,7,2,0.030296143,1113.898538,18,37,0.0,167.0,0.0,2,0,2,0,2,3,0
0.0,3,0,0.014285714,119.6,1,6,0.0,5.0,0.0,2,0,2,0,2,1,1
0.0,9,2,0.023529412,386.3,10,13,0.0,141.6333333,0.0,3,0,2,0,2,1,0
40.27815244,9,0,0.0,20.1,2,2,0.0,35.3,0.0,6,0,2,0,2,1,1
0.0,3,2,0.021318681,2451.346667,1,92,0.0,26.2,0.0,1,0,4,0,1,3,0
0.0,0,2,0.08,349.0,2,8,0.0,46.4,0.0,1,0,4,0,1,1,0
0.0,0,2,0.022246642,1918.966667,0,62,0.0,0.0,13.1,4,1,2,0,4,1,0
0.0,7,2,0.021212121,763.6614286,0,43,0.0,0.0,11.4,1,2,2,0,2,1,0
44.89345937,8,2,0.028571429,185.4,2,6,0.0,137.0,0.0,4,0,2,0,2,7,1
0.0,8,2,0.2,0.0,0,1,0.0,0.0,0.0,20,0,2,0,5,1,1
0.0,0,2,0.05,317.0666667,0,14,0.0,0.0,0.0,3,0,1,0,1,9,0
0.0,3,2,0.125,72.4,0,4,0.0,0.0,0.0,3,0,1,0,1,3,0
0.0,0,2,0.08699187,1003.38,3,39,0.0,103.6,0.0,3,0,1,0,1,1,0
0.0,8,2,0.025,90.8,0,4,0.0,0.0,0.0,2,0,1,1,1,3,0
0.0,3,2,0.028013468,4157.633333,0,91,0.0,0.0,0.0,13,0,2,0,2,1,0
0.0,0,2,0.028456454,830.3411669,6,47,0.0,141.0,0.0,2,0,1,0,1,4,0
61.91792063,0,0,0.004166667,1015.3,4,24,0.0,391.3,0.0,2,0,2,0,2,3,1
5.915342917,0,2,0.011948854,2872.719031,6,120,0.0,73.3,0.0,1,1,2,0,2,2,0
0.0,8,0,0.014285714,229.8833333,4,9,0.0,40.2,16.13333333,2,1,2,0,2,6,0
26.41021956,8,2,0.012857143,2237.775,2,39,0.0,178.3,148.1,2,2,1,0,1,3,0
1.891943485,0,2,0.007887882,1548.194444,4,72,0.0,176.9133333,40.8,5,1,2,0,4,3,1
0.0,0,2,0.01,703.3,3,16,0.0,26.7,49.4,4,2,2,0,4,3,0
5.292014182,4,2,0.026893939,999.0133333,12,77,0.0,178.65,0.0,13,0,2,0,2,4,0
0.0,0,2,0.064516129,1211.066667,4,27,0.0,72.2952381,103.8,13,1,2,0,2,3,0
0.0,4,2,0.05723545,2472.24,6,30,0.0,130.0,14.2,3,2,1,0,1,3,0
0.0,4,2,0.129580026,1057.2,0,71,0.0,0.0,0.0,13,0,3,1,2,2,0
0.0,7,2,0.038571429,1721.666667,0,7,0.0,0.0,0.0,3,0,1,0,1,3,0
0.0,0,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,5,7,0
13.78150822,7,2,0.005527012,3271.030448,7,53,0.0,351.0833333,131.0,4,1,1,0,1,2,0
18.87145759,0,2,0.092156863,601.0333333,0,17,0.0,0.0,0.0,1,0,3,0,2,3,1
0.0,0,2,0.017361111,1017.966667,0,25,0.0,0.0,0.0,1,0,3,1,2,4,0
0.0,7,0,0.011764706,336.1383333,3,15,0.0,113.8,0.0,3,0,2,0,4,9,0
0.0,7,0,0.002564103,1858.566667,0,39,0.0,0.0,0.0,2,0,2,0,2,3,0
0.0,9,2,0.044117647,787.2433333,7,27,0.0,143.28,0.0,1,0,1,1,2,3,0
0.0,4,2,0.013333333,305.24,5,12,0.0,141.14,0.0,3,0,2,0,2,9,0
31.14097898,8,2,0.003468013,892.7244444,7,31,0.0,135.2833333,92.33333333,5,3,3,0,2,1,0
0.0,3,2,0.03729051,2577.960349,10,89,0.0,519.0,0.0,1,0,3,0,2,7,0
154.0955389,9,0,0.001709402,922.4006061,0,39,0.0,0.0,594.1333333,2,2,3,0,2,1,1
0.0,0,0,0.002702703,3872.716667,2,38,0.0,76.6,0.0,2,0,2,0,2,3,0
0.0,7,2,0.042857143,53.2,2,4,0.0,49.4,7.0,2,2,3,0,2,1,0
0.0,4,2,0.028571429,260.8666667,0,14,0.0,0.0,0.0,3,0,2,0,2,1,0
14.92784091,7,2,0.021333333,814.7093939,1,22,0.0,29.53333333,0.0,2,0,2,0,2,1,0
0.0,9,2,0.037209302,8365.602222,2,84,0.0,35.2,98.8,1,2,2,0,2,5,0
0.0,7,2,0.036944444,2339.207143,4,12,0.0,40.2,0.0,2,1,1,0,1,1,0
0.0,3,2,0.078333333,2102.75,0,28,0.0,0.0,0.0,13,0,3,0,2,3,0
22.9772856,7,2,0.02,1014.2,1,18,0.0,24.2,0.0,13,0,2,0,2,2,1
0.0,7,2,0.007575758,1463.8,1,34,0.0,216.6,0.0,2,0,1,0,1,8,0
24.57349606,3,2,0.019607843,1121.433333,0,53,0.0,0.0,0.0,1,0,2,0,4,9,1
0.0,9,2,0.090909091,63.6,4,10,0.0,98.6,0.0,3,0,1,0,1,4,0
0.0,0,2,0.005555556,394.0,3,11,0.0,79.4,0.0,1,0,3,1,2,3,0
0.0,3,2,0.009653998,3890.865924,9,167,0.0,122.5171429,0.0,2,0,2,0,2,1,0
29.71496014,7,2,0.036111111,1483.457143,4,27,0.0,107.8,1236.2,2,3,2,0,2,9,0
0.0,4,2,0.2,0.0,0,1,0.0,0.0,0.0,4,0,3,0,2,1,0
0.0,4,2,0.032261103,1764.180047,5,87,0.0,69.8,0.0,1,0,2,0,6,1,0
0.0,0,2,0.054545455,197.9,0,8,0.0,0.0,194.4,4,5,1,0,1,3,1
0.0,9,2,0.026315789,676.6,0,20,0.0,0.0,0.0,1,0,3,0,2,1,0
0.0,8,2,0.009705882,860.5603175,0,18,0.0,0.0,0.0,1,0,3,0,2,6,0
16.14887273,8,2,0.017287582,3633.953333,6,47,0.0,202.1,0.0,1,0,4,0,2,8,0
0.0,8,2,0.029699248,538.72,5,31,0.0,85.16666667,365.9666667,1,4,4,0,1,3,0
0.0,8,2,0.032638889,1299.833333,2,47,0.0,27.2,0.0,1,0,2,0,2,3,0
67.18378365,7,2,0.006666667,1126.392821,1,30,0.0,92.6,0.0,6,0,2,0,2,1,1
0.0,9,2,0.042471564,3507.365152,4,130,0.0,136.5,0.0,1,0,2,0,4,2,0
20.08902391,7,2,0.018636364,4916.583333,3,18,0.0,55.05,0.0,1,0,2,0,6,5,1
0.0,0,2,0.052631579,1180.366667,1,17,0.0,16.2,8.1,4,1,2,0,2,3,0
0.0,0,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,3,0,2,2,0
0.0,0,2,0.047858483,2668.712121,4,92,0.0,21.1,341.6,3,2,2,1,2,1,0
34.45943549,7,2,0.009959744,3684.855282,12,85,0.0,430.1570175,622.4,2,14,3,1,2,1,0
0.0,3,2,0.2,0.0,0,1,0.0,0.0,0.0,2,0,1,0,1,1,0
0.0,7,2,0.013793103,559.8666667,1,28,0.0,71.6,0.0,1,0,2,1,2,1,0
31.44363136,8,2,0.025,102.2,5,4,0.0,53.3,0.0,2,0,2,0,2,6,1
0.0,4,2,0.058412698,98.1,1,11,0.0,7.0,0.0,20,0,1,0,1,1,0
0.0,4,2,0.031102504,12449.9,1,98,0.0,175.48,0.0,5,0,2,0,2,1,0
0.0,8,0,0.013333333,338.34,4,9,0.0,96.4,53.4,5,2,1,1,1,3,0
0.0,8,0,0.012121212,531.56,8,20,0.0,287.7,0.0,20,0,2,0,2,9,0
0.0,9,2,0.039333333,231.0,12,17,0.0,150.1333333,0.0,3,0,3,0,2,3,0
0.0,0,2,0.009090909,2244.416667,2,23,0.0,70.6,0.0,3,0,2,0,2,3,0
0.0,8,2,0.02,721.8,3,18,0.0,42.2,0.0,1,0,3,0,2,1,1
55.89978907,3,2,0.022222222,372.6,0,9,0.0,0.0,0.0,4,0,2,0,2,1,1
10.25950957,8,2,0.018043478,1194.988132,2,41,0.0,83.4,385.8,2,2,1,0,1,3,0
0.0,7,2,0.050691712,8147.111565,13,149,0.0,140.55,24.7,2,1,2,0,2,3,0
0.0,9,2,0.024603175,200.95,9,17,0.0,449.8166667,0.0,2,0,2,0,2,1,0
0.0,8,0,0.006060606,132.8833333,7,7,0.0,123.4333333,0.0,2,0,1,0,1,3,0
0.0,8,0,0.028571429,51.3,3,4,0.0,67.4,0.0,2,0,2,1,2,1,0
0.0,4,2,0.084375,707.7,0,32,0.0,0.0,0.0,13,0,2,0,2,6,0
0.0,9,0,0.0,744.8,1,5,0.0,78.6,0.0,4,0,2,0,2,1,0
0.0,4,2,0.005128205,1568.533333,6,88,0.0,52.7,0.0,2,0,2,1,5,1,0
0.68291229,4,2,0.019047619,1553.696667,7,67,0.0,76.15,0.0,13,0,2,0,2,2,0
0.0,7,2,0.006060606,35.16666667,10,7,0.0,81.36666667,0.0,3,0,2,0,7,8,0
11.43180835,9,2,0.019800052,3025.290325,3,102,0.0,61.65,380.9571429,2,7,3,0,2,1,0
23.42271616,3,2,0.008641975,881.35,8,21,0.0,187.7,0.0,2,0,2,0,4,1,0
25.5330039,8,0,0.004761905,539.8357143,10,22,0.0,579.1333333,0.0,2,0,2,0,2,3,0
0.0,7,2,0.0225,221.4,1,7,0.0,146.0,0.0,3,0,1,0,1,4,0
19.50605707,0,0,0.033333333,280.2,0,5,0.0,0.0,0.0,2,0,1,0,1,4,1
0.0,4,2,0.15,32.2,0,8,0.0,0.0,0.0,3,0,1,0,1,1,0
0.0,7,2,0.028571429,297.1666667,4,10,0.0,20.06666667,189.4,4,1,2,0,2,1,0
9.128607511,8,2,0.016896552,1051.55,5,27,0.0,79.7,0.0,13,0,2,0,5,1,0
0.0,8,2,0.003837261,11976.72135,8,518,0.0,161.6685714,0.0,2,0,4,0,2,9,0
0.0,9,2,0.085714286,8.0,3,4,0.0,267.5,0.0,13,0,4,0,6,4,0
8.342755887,3,2,0.034615385,619.48,3,23,0.0,285.2,0.0,4,0,2,0,4,2,0
75.62994948,0,0,0.011111111,536.0857143,1,18,0.0,28.2,0.0,4,0,2,0,2,4,1
0.0,9,2,0.01127451,892.0,13,26,0.0,246.5333333,0.0,3,0,2,0,6,1,0
0.0,7,2,0.018181818,181.2666667,5,6,0.0,113.7,0.0,3,0,1,0,1,8,0
30.87227217,9,2,0.012040588,3558.576942,10,101,0.0,215.244507,245.1714286,2,2,3,1,2,1,1
0.0,8,0,0.004166667,534.4833333,2,13,0.0,29.86666667,99.6,2,2,1,0,1,2,0
0.0,8,2,0.2,0.0,0,2,0.0,0.0,0.0,1,0,3,1,2,1,0
0.0,0,0,0.001212121,872.5916667,0,55,0.0,0.0,0.0,4,0,2,1,4,1,0
0.0,7,2,0.003240964,13453.25103,4,256,0.0,53.4,113.8,2,2,2,0,2,1,0
0.0,3,0,0.005882353,700.55,2,13,0.0,128.8,49.3,2,2,2,0,2,6,0
112.4141272,8,2,0.0,338.0,3,2,0.0,213.0,0.0,5,0,1,0,1,1,1
0.0,0,0,0.024,243.4666667,1,25,0.0,82.6,0.0,2,0,2,0,2,2,0
0.0,8,2,0.1,74.6,1,1,0.0,0.0,0.0,4,0,3,0,2,1,0
0.0,8,2,0.027027027,443.5,14,29,0.0,337.58,0.0,3,0,2,0,2,1,0
0.0,0,2,0.018939394,1846.666667,5,62,0.0,69.9,0.0,3,0,2,0,2,1,0
2.321264079,0,2,0.020412311,526.6853968,3,40,0.0,93.8,0.0,2,0,1,0,1,4,0
0.0,8,2,0.021568627,368.4666667,2,16,0.0,76.6,0.0,1,0,4,1,1,4,0
0.0,0,0,0.016666667,689.1,1,2,0.0,46.4,0.0,5,0,1,0,1,1,1
24.83718656,4,2,0.031111111,725.2,1,44,0.0,18.2,0.0,13,0,2,0,2,4,1
0.0,3,2,0.035897436,167.5,0,13,0.0,0.0,0.0,1,0,2,0,2,1,0
17.75267237,4,2,0.023015892,1968.942963,10,52,0.0,214.7833333,30.2,2,3,3,1,3,3,1
0.0,9,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,1,2,6,0
0.0,8,2,0.043745174,591.72,3,32,0.0,420.1,14.2,3,2,1,1,1,1,0
177.7714536,7,2,0.011764706,2601.231408,0,33,0.0,0.0,2.0,20,1,2,0,2,7,1
0.0,0,2,0.16,109.8,0,5,0.0,0.0,0.0,3,0,1,0,1,4,0
0.0,8,2,0.01,1197.8,0,11,0.0,0.0,0.0,20,0,2,0,2,3,0
0.0,7,2,0.028571429,59.4,6,4,0.0,88.6,0.0,2,0,2,0,2,7,0
92.97624144,8,2,0.0,50.4,1,3,0.0,156.2,0.0,2,0,2,1,2,7,1
0.0,0,0,0.002614379,906.1166667,4,47,0.0,264.1333333,152.2,2,1,3,1,2,3,0
0.0,3,2,0.02,204.6,0,10,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,4,2,0.008679315,3637.985674,0,258,0.0,0.0,0.0,3,0,2,0,2,3,0
0.685335799,4,2,0.025016422,8467.584379,13,255,0.0,255.9159289,0.0,3,0,3,0,2,1,0
21.14016404,9,2,0.021505376,1372.455556,0,30,0.0,0.0,0.0,1,0,2,0,2,7,0
0.0,7,2,0.064285714,32.1,5,8,0.0,61.4,0.0,1,1,3,0,2,3,0
7.36509031,0,2,0.017091837,919.8995238,1,29,0.0,12.0,0.0,2,0,2,0,5,4,1
0.447038663,3,2,0.011027644,3276.190541,19,111,0.0,230.3948365,48.3,3,3,1,0,1,3,0
15.33867021,0,2,0.029102564,1249.216667,0,23,0.0,0.0,146.0,4,3,3,0,2,3,0
0.0,3,2,0.0,663.5,1,11,0.0,19.2,0.0,13,0,2,0,2,6,0
0.0,3,2,0.116666667,198.9,0,8,0.0,0.0,0.0,3,0,1,0,1,1,0
0.0,0,2,0.0,307.8666667,1,7,0.0,21.2,141.0,3,1,2,0,2,1,0
0.0,7,2,0.057142857,1561.2,1,6,0.0,20.2,0.0,1,0,4,1,2,3,0
0.0,3,2,0.2,0.0,0,1,0.0,0.0,0.0,13,0,3,0,2,1,0
22.2931906,0,2,0.012088889,3523.331111,11,67,0.0,734.6333333,0.0,4,0,2,0,2,1,0
0.0,3,2,0.059221273,1387.267857,0,45,0.0,0.0,0.0,13,0,3,0,2,9,0
23.5504394,8,2,0.011111111,572.8733333,11,27,0.0,104.9733333,41.2,1,2,2,0,4,1,0
0.0,8,2,0.030104167,2772.278333,3,95,0.0,57.5,66.13333333,1,2,3,0,2,1,0
0.0,3,2,0.033333333,290.0,1,23,0.0,23.2,0.0,3,0,2,0,2,8,0
0.0,9,2,0.038705882,4941.698611,1,84,0.0,15.2,62.6,1,2,1,0,8,6,0
0.0,4,2,0.016333333,1669.024978,0,23,0.0,0.0,232.7333333,2,2,3,0,2,4,0
4.365181293,4,2,0.025520833,1775.89,9,56,0.0,132.05,137.0,1,4,4,0,2,1,0
0.0,0,2,0.08,1186.6,0,10,0.0,0.0,0.0,3,0,2,0,5,1,0
60.71287168,9,2,0.018181818,672.5142857,0,10,0.0,0.0,7.0,2,1,1,0,1,7,1
0.0,7,2,0.028571429,197.0,3,12,0.0,58.4,0.0,2,0,2,0,2,2,0
25.11150884,7,2,0.0140625,974.9,5,30,0.0,224.8,0.0,4,0,2,0,2,4,0
0.0,9,0,0.0125,524.9692308,4,12,0.0,49.3,0.0,2,0,2,0,2,5,0
0.0,8,2,0.063636364,238.6,4,7,0.0,242.8,0.0,2,0,2,1,2,1,0
4.286743658,4,2,0.032253521,2163.569524,1,72,0.0,56.4,7.0,13,1,2,0,2,1,0
11.62063524,8,2,0.023589744,553.3433333,2,11,0.0,91.65,0.0,4,0,1,1,1,3,0
0.0,4,2,0.0875,985.0,0,24,0.0,0.0,0.0,13,0,3,0,2,6,0
0.0,4,2,0.029589443,1088.636905,8,49,0.0,86.06190476,186.2333333,3,2,1,0,1,3,0
12.15713406,9,2,0.014285714,188.3,6,8,0.0,231.9,0.0,4,0,2,0,2,1,0
0.0,3,0,0.007692308,265.4,4,10,0.0,151.8,0.0,5,0,1,0,1,1,0
0.0,4,2,0.078787879,367.8166667,0,43,0.0,0.0,0.0,3,1,2,0,4,1,0
12.76490187,8,2,0.022538246,1161.479023,11,27,0.0,1305.114737,629.5142857,20,4,1,0,2,3,1
0.0,9,2,0.022222222,490.3,0,18,0.0,0.0,0.0,13,0,2,0,2,1,0
0.0,7,2,0.003125,427.0666667,5,10,0.0,109.4,93.6,6,4,3,0,2,2,0
0.0,3,2,0.022337803,2050.292399,4,59,0.0,76.8,0.0,7,0,2,0,6,2,0
0.0,4,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,4,2,0.046666667,171.8,0,15,0.0,0.0,0.0,2,0,2,0,2,1,0
24.21760276,3,2,0.015870587,1643.365907,1,97,0.0,6.0,0.0,1,0,2,0,2,1,0
0.0,4,2,0.04,42.2,0,5,0.0,0.0,0.0,1,0,2,0,2,3,0
0.858361456,0,2,0.005699436,1813.753466,3,85,0.0,120.6,183.8,4,3,2,0,2,3,0
0.0,7,0,0.0125,1203.72,4,28,0.0,110.5666667,0.0,2,0,2,1,2,5,0
0.0,3,2,0.01852759,8006.695205,8,198,0.0,146.6,18.2,1,1,2,0,2,4,0
5.034409251,9,2,0.037301587,1226.1,5,12,0.0,147.4,0.0,1,0,3,0,2,2,1
0.0,0,2,0.00240967,451.1890072,3,33,0.0,47.8,0.0,3,0,1,1,1,2,0
0.0,0,2,0.04,600.3966667,0,20,0.0,0.0,0.0,13,0,3,1,2,2,0
0.0,7,2,0.05,3043.916667,2,46,0.0,37.0,0.0,2,0,2,0,2,3,0
0.0,0,2,0.1,64.4,0,2,0.0,0.0,0.0,20,0,3,0,2,6,0
5.659271218,7,2,0.023856289,3908.03349,11,86,0.0,213.9722222,92.3,1,4,1,0,2,7,0
10.59553121,0,2,0.025837468,1446.520523,10,26,0.0,1427.025,99.8,4,1,1,0,1,1,0
0.0,8,2,0.020707071,1242.063095,14,80,0.0,295.2,56.9,1,3,2,0,2,3,0
0.0,9,2,0.009195402,422.5333333,8,27,0.0,196.55,0.0,2,0,2,0,4,1,0
0.0,0,0,0.01,137.7,2,8,0.0,19.1,0.0,2,0,3,0,2,1,1
5.290262526,3,2,0.032987654,1921.10307,6,41,0.0,32.06666667,0.0,1,0,2,0,2,3,0
0.0,3,2,0.037802052,952.1598198,0,53,0.0,0.0,0.0,1,0,3,1,2,8,0
17.92983378,8,0,0.001388889,606.2,1,34,0.0,22.2,0.0,3,0,2,1,2,7,0
0.0,9,2,0.018380231,1839.13,4,81,0.0,253.15,0.0,13,0,3,0,2,3,0
